34	2173.949463	2226.253174	2302.848145	2210.797363	2641.000000	2142.898682	2187.772217	2227.000000	2270.683594	
35	2173.000000	2219.755127	2305.953125	2215.599121	2642.322998	2141.000000	2179.463379	2227.661377	2270.338623	
36	2171.735840	2214.000000	2310.264160	2221.264160	2641.103760	2137.839600	2189.963135	2222.943115	2269.367920	
37	2161.087158	2208.168945	2304.585693	2223.166260	2642.332520	2136.000000	2182.923340	2224.665039	2267.250732	
38	2159.212402	2219.636963	2302.606201	2220.872559	2643.478760	2136.000000	2185.636963	2227.478760	2269.127441	
39	2169.555908	2225.666016	2299.906982	2224.019043	2643.462891	2134.611084	2187.962158	2228.852051	2271.073975	
40	2175.587646	2220.124023	2295.649658	2228.525635	2643.175293	2139.598389	2180.598389	2227.700928	2268.350342	
41	2173.880371	2213.685303	2289.416992	2224.253662	2642.373291	2147.134033	2184.029297	2227.104980	2266.746338	
42	2169.794922	2197.777832	2285.290771	2223.735107	2643.367432	2141.059814	2182.453125	2228.854736	2268.735107	
43	2164.398438	2205.199219	2305.802734	2225.000000	2644.400391	2135.199219	2187.390381	2221.201172	2269.199219	
44	2165.125977	2214.270996	2306.874023	2226.339600	2644.553467	2135.786377	2185.503906	2222.106934	2268.893066	
45	2177.606934	2221.261963	2294.393066	2228.000000	2644.956299	2141.347168	2185.220703	2224.347168	2269.521729	
46	2184.547852	2219.413818	2293.827637	2227.509521	2644.038330	2141.076660	2181.241455	2226.038330	2269.490479	
47	2173.955078	2220.480225	2304.508545	2225.994385	2644.011230	2138.005615	2184.440918	2227.016846	2267.988770	
48	2184.964600	2223.321533	2315.482178	2220.258789	2644.946533	2149.535889	2186.116211	2225.785645	2266.526855	
49	2193.795654	2218.060791	2321.812256	2227.486084	2642.906006	2150.795654	2183.326172	2224.187744	2268.093994	
50	2188.118408	2215.709961	2306.020752	2235.322510	2643.118408	2139.526611	2183.742432	2220.967529	2267.881592	
51	2186.171143	2228.354980	2295.565674	2229.473877	2644.000000	2145.617920	2178.290039	2222.091797	2267.565674	
52	2181.750732	2238.498779	2301.623291	2233.310303	2642.875244	2145.689697	2184.994873	2223.750732	2270.249268	
53	2174.601807	2215.009033	2302.760986	2242.239014	2642.000000	2137.301025	2183.885010	2226.318604	2270.920410	
54	2169.498779	2218.058594	2304.009033	2235.478516	2642.501221	2134.498779	2182.525879	2224.487549	2269.498779	
55	2172.230225	2234.309082	2297.386230	2218.155029	2643.461426	2137.230225	2183.386230	2224.537598	2269.000000	
56	2178.164551	2229.060791	2288.030518	2212.463379	2643.567139	2137.969482	2182.688965	2226.670898	2269.432861	
57	2176.850830	2230.776367	2284.116699	2220.319336	2643.000000	2133.170166	2183.063232	2225.563965	2268.755371	
58	2173.787842	2227.575439	2282.557861	2223.008789	2643.000000	2132.398193	2173.549072	2228.017578	2268.194824	
59	2172.671143	2223.819824	2297.380615	2220.380615	2643.380615	2131.858154	2181.103516	2222.761230	2269.238770	
60	2161.807373	2215.693604	2295.807373	2224.654297	2643.634521	2131.461670	2178.155273	2222.538330	2268.730957	
61	2161.581543	2223.822510	2290.209229	2227.418457	2643.358154	2132.925537	2189.538818	2224.656006	2270.000000	
62	2175.949463	2212.714600	2294.949463	2212.704834	2643.308838	2136.875732	2179.023438	2228.161133	2268.963135	
63	2187.756104	2222.944092	2302.863525	2203.812012	2642.000000	2144.107422	2187.295410	2221.270752	2268.621826	
64	2185.651123	2209.751953	2292.031006	2218.620117	2642.930176	2137.860596	2175.542725	2223.519287	2272.000000	
65	2189.810303	2224.833496	2301.309570	2225.261230	2644.381104	2139.833496	2190.643799	2220.785400	2271.381104	
66	2178.159424	2222.776611	2302.616943	2233.606445	2642.383057	2137.159424	2181.255127	2224.840576	2269.383057	
67	2180.266357	2225.354980	2305.215088	2226.303711	2642.518799	2142.911133	2192.583740	2221.215088	2268.303711	
68	2176.396484	2223.889893	2307.101318	2224.903076	2644.801758	2144.400879	2180.286377	2223.101318	2269.000000	
69	2178.981934	2231.851074	2308.018066	2228.148926	2642.301758	2139.378418	2192.040283	2224.018066	2268.698242	
70	2174.901611	2217.062256	2315.870361	2244.678711	2643.000000	2134.771973	2175.093262	2228.098389	2268.000000	
71	2179.878662	2221.961670	2311.901123	2236.348389	2642.734863	2138.431396	2185.757324	2221.795410	2268.530273	
72	2173.474365	2212.993896	2296.839844	2222.428955	2642.788574	2123.000000	2179.782471	2222.948730	2269.737061	
73	2172.000000	2222.855225	2297.855225	2209.181152	2643.704834	2120.927490	2189.005615	2223.108643	2269.000000	
74	2174.067139	2213.583984	2294.785400	2220.640869	2641.291992	2119.392578	2173.909424	2230.966309	2269.258301	
75	2182.042236	2219.723633	2316.681152	2213.552979	2644.744629	2132.000000	2183.404785	2229.276367	2269.744629	
76	2184.724854	2221.542725	2308.259766	2222.259766	2643.748047	2132.755859	2176.046387	2230.732666	2269.000000	
77	2176.661133	2231.118408	2308.915039	2225.050781	2642.288086	2136.661133	2186.881104	2224.474609	2269.237305	
78	2181.310547	2214.284912	2298.770264	2224.068115	2640.459473	2144.068115	2170.204102	2224.391602	2269.540527	
79	2176.177246	2225.178223	2295.177246	2229.823730	2642.940918	2147.941895	2185.354492	2221.822754	2268.705811	
80	2168.912598	2204.912598	2292.694092	2225.521973	2645.043701	2140.390625	2173.454834	2229.087402	2270.521973	
81	2175.949951	2210.050049	2311.625000	2227.325195	2642.000000	2148.712402	2187.824951	2224.425049	2269.000000	
82	2176.628662	2210.557129	2307.557129	2234.916992	2642.000000	2151.474365	2176.300049	2226.865723	2268.762939	
83	2170.178467	2219.407227	2315.936035	2224.528564	2642.471436	2151.585693	2196.400391	2222.356934	2268.471436	
84	2177.160156	2218.674316	2308.031494	2221.871338	2644.000000	2147.225830	2182.448730	2229.097168	2269.774170	
85	2184.968994	2243.051514	2313.051514	2220.814453	2643.134033	2149.731934	2199.989746	2226.865967	2269.000000	
86	2177.157227	2235.579102	2306.631348	2231.841797	2640.631348	2152.211426	2178.366699	2229.579102	2269.210449	
87	2189.377930	2229.087402	2304.843262	2231.221191	2642.811035	2136.299561	2202.410156	2227.244141	2269.622070	
88	2190.698242	2211.621094	2289.263184	2214.698242	2642.150879	2131.263184	2189.112305	2224.000000	2268.150879	
89	2189.511719	2228.161377	2298.928955	2212.488281	2642.744141	2142.208496	2198.185059	2224.639893	2269.127930	
90	2192.109863	2204.225342	2281.782959	2208.888672	2641.222412	2129.777588	2180.112549	2228.666260	2269.666260	
91	2185.928711	2220.658447	2311.484131	2208.412842	2643.206299	2128.722412	2187.658447	2226.206299	2267.309570	
92	2192.982178	2211.776123	2307.462646	2213.017822	2645.000000	2134.352295	2177.850830	2227.537354	2269.814941	
93	2181.456543	2236.548584	2310.456543	2222.182861	2644.909180	2129.997559	2195.273682	2223.272461	2268.090820	
94	2166.547607	2213.460449	2296.551758	2215.460449	2644.182617	2149.361084	2188.091309	2226.547607	2269.273926	
95	2172.725830	2226.548096	2310.029785	2231.659180	2645.896240	2141.548096	2187.651855	2232.207520	2271.688965	
96	2178.630615	2216.338867	2293.738525	2243.168701	2644.507568	2131.215820	2180.185547	2232.892090	2269.246094	
97	2175.543701	2229.806396	2299.608398	2224.216553	2641.760498	2146.695801	2204.677246	2225.912598	2270.847900	
98	2173.000000	2213.566162	2303.696045	2233.088135	2645.651855	2145.348145	2179.176270	2229.955811	2270.000000	
99	2173.553711	2217.492676	2303.123291	2243.369141	2643.446289	2147.738525	2194.754150	2226.107666	2269.630859	
100	2174.865234	2208.619141	2287.134766	2241.217529	2641.000000	2151.567383	2180.160645	2229.676270	2268.000000	
101	2173.281982	2233.535645	2289.629639	2226.276367	2640.817627	2152.906006	2193.259277	2225.276367	2268.364746	
102	2190.302002	2220.479004	2281.833252	2229.166748	2640.354248	2148.354248	2176.426758	2229.937500	2269.822998	
103	2196.998291	2227.452637	2296.273193	2215.090576	2642.909424	2147.999268	2192.088867	2226.273193	2269.181885	
104	2178.806396	2209.322754	2305.871338	2211.000000	2646.225830	2138.612793	2176.387695	2230.257812	2269.612793	
105	2178.192627	2217.652344	2319.304688	2212.347656	2643.000000	2138.925293	2196.454102	2224.540283	2268.577637	
106	2179.539551	2213.259033	2308.899170	2218.899170	2643.179932	2145.201416	2174.215576	2230.640381	2271.000000	
107	2181.475586	2216.553223	2309.504395	2224.223389	2644.174805	2138.398193	2194.504395	2229.699219	2270.825195	
108	2177.333496	2210.184814	2295.222168	2229.629639	2645.185059	2143.703857	2183.555176	2232.074219	2269.814941	
109	2170.385254	2229.918945	2302.303955	2228.192627	2645.422363	2140.310791	2201.452637	2227.422363	2269.385254	
110	2170.281006	2219.864990	2295.774902	2230.718994	2643.000000	2145.989258	2177.055908	2225.190918	2270.427002	
111	2166.159180	2226.610840	2313.584229	2238.371582	2642.814209	2127.141602	2186.655029	2226.743408	2268.371582	
112	2181.386230	2206.812256	2306.119141	2237.400635	2642.000000	2122.465820	2178.064941	2228.613770	2269.826660	
113	2185.597168	2222.597168	2316.365967	2225.858154	2642.000000	2139.858154	2202.194336	2224.231201	2269.000000	
114	2175.049561	2216.422363	2297.148438	2230.874512	2641.825195	2144.524658	2184.072754	2233.075928	2268.825195	
115	2178.564209	2239.128418	2309.666748	2234.281982	2641.538330	2148.076904	2201.718262	2225.974365	2268.000000	
116	2172.538330	2228.511963	2299.717773	2230.102783	2644.000000	2150.667480	2179.279785	2232.488037	2268.000000	
117	2175.000000	2234.645020	2303.690918	2228.245605	2643.654541	2141.727295	2202.472412	2222.900146	2268.690918	
118	2172.971680	2212.887695	2307.845215	2235.619385	2641.661865	2150.338135	2180.056641	2230.309814	2271.831055	
119	2161.840332	2229.515137	2312.000000	2218.337402	2640.993896	2150.840332	2196.189697	2223.159668	2270.834229	
120	2158.757080	2219.067871	2310.793701	2216.723145	2645.483154	2144.827637	2182.342041	2227.276855	2270.000000	
121	2170.130127	2227.317139	2299.764160	2227.430908	2643.374023	2141.943115	2201.642334	2220.308838	2269.625977	
122	2164.058594	2220.187256	2278.684326	2235.941406	2644.438477	2133.935791	2179.053223	2224.689941	2268.374268	
123	2172.655273	2219.448975	2287.895752	2227.517090	2642.517090	2138.689453	2195.829590	2220.551025	2270.000000	
124	2170.378906	2214.484619	2295.447021	2227.981201	2645.000000	2141.689453	2176.590576	2226.757568	2269.844727	
125	2167.871094	2224.950928	2288.451904	2220.339600	2644.564453	2139.564453	2201.482422	2221.306885	2268.854736	
126	2171.941895	2209.645264	2297.661377	2239.470947	2642.396729	2137.793457	2172.967773	2228.074219	2268.396729	
127	2166.569824	2224.383545	2301.686035	2235.372070	2645.000000	2142.581299	2196.279053	2222.523193	2270.895264	
128	2180.231689	2204.162109	2300.235596	2229.768311	2644.691162	2139.540527	2174.776123	2226.536621	2269.922852	
129	2182.676514	2229.353027	2314.514893	2226.568604	2641.215576	2145.460938	2194.706055	2221.377441	2269.000000	
130	2176.521484	2219.010010	2306.584717	2219.106201	2644.787354	2136.372070	2173.169434	2227.734131	2269.106201	
131	2169.315918	2235.610840	2316.342041	2221.877441	2641.292480	2142.561279	2192.026123	2223.584961	2270.634521	
132	2186.280518	2220.431885	2308.280518	2231.690674	2644.625977	2136.906494	2169.618896	2230.064697	2266.000000	
133	2187.332764	2241.940430	2310.313477	2219.392334	2641.392334	2136.098145	2192.646240	2222.177002	2266.588379	
134	2173.131592	2223.308594	2305.337402	2223.822998	2644.588379	2136.485596	2174.806641	2232.073975	2271.897217	
135	2182.562256	2225.124512	2314.701904	2232.422607	2641.218994	2131.671631	2203.950928	2224.547119	2270.890625	
136	2179.575928	2220.073486	2296.115234	2243.308838	2643.230469	2129.921631	2175.146973	2228.308838	2269.769531	
137	2182.178711	2232.235840	2297.971436	2237.635742	2644.150146	2137.364258	2202.871582	2223.607178	2268.242920	
138	2168.860840	2208.338135	2304.721924	2235.139160	2638.834473	2139.860840	2177.311768	2227.860840	2270.139160	
139	2167.218262	2225.873047	2301.280273	2236.468994	2644.156250	2141.345215	2198.371582	2227.781738	2270.687256	
140	2163.844238	2211.701416	2293.350830	2239.168945	2644.662354	2152.986816	2173.403076	2230.649170	2269.506592	
141	2168.374268	2221.632568	2300.000000	2240.187012	2643.374268	2146.503418	2194.948975	2225.870850	2271.438721	
142	2172.095215	2208.676270	2298.323730	2237.019043	2644.371338	2138.742920	2180.542725	2231.276123	2268.790527	
143	2176.940674	2219.152100	2289.814697	2224.622314	2642.655518	2131.377686	2202.225586	2224.714844	2268.437012	
144	2164.458496	2234.000000	2283.321289	2232.898926	2644.559570	2123.761719	2184.826660	2235.357422	2269.779785	
145	2155.499512	2230.032715	2291.733887	2233.200684	2642.766602	2132.567139	2202.698975	2227.166748	2269.000000	
146	2152.960449	2225.697021	2300.573975	2235.931152	2642.790527	2139.945801	2188.061523	2229.945801	2269.000000	
147	2175.072266	2240.338135	2292.756592	2206.463867	2645.000000	2133.193848	2198.558838	2226.707275	2269.292725	
148	2173.323486	2214.807861	2300.131592	2209.060547	2644.373779	2127.131592	2185.505127	2226.626221	2270.313232	
149	2182.041016	2211.643799	2306.342529	2211.273926	2643.000000	2138.931396	2185.410889	2227.342529	2270.013672	
150	2184.475098	2220.762939	2303.982910	2224.746094	2643.339111	2142.219971	2183.831055	2223.626953	2268.339111	
151	2192.802246	2232.000000	2305.757324	2231.950684	2644.000000	2129.341553	2194.119141	2222.074219	2270.366211	
152	2180.468994	2231.653076	2308.490479	2225.918701	2642.959229	2132.775146	2184.631592	2226.265625	2270.918701	
153	2177.566406	2227.008789	2301.814209	2229.619385	2641.362793	2140.177002	2190.654785	2224.088379	2268.088379	
154	2168.221436	2221.900391	2295.878174	2240.339355	2642.380127	2145.520264	2186.261963	2224.479736	2269.619873	
155	2174.443359	2218.252441	2283.381348	2229.649414	2643.000000	2149.190674	2194.664795	2223.984619	2269.000000	
156	2169.764648	2214.692627	2289.927979	2228.784180	2643.418213	2150.163330	2189.529297	2226.163330	2268.581787	
157	2165.389648	2214.826416	2301.426270	2241.436768	2642.689453	2144.631592	2194.321045	2228.057861	2268.873779	
158	2162.483398	2206.161133	2304.677734	2235.226074	2641.451660	2137.645264	2190.161133	2227.484131	2270.000000	
159	2170.293213	2211.853271	2298.390137	2229.780029	2642.463379	2141.096680	2187.049805	2226.633301	2270.463379	
160	2171.133789	2216.800293	2292.999268	2232.533203	2643.000000	2147.000000	2186.934082	2227.799561	2269.599854	
161	2168.946777	2220.473633	2294.000488	2232.947510	2643.000000	2148.421143	2188.894287	2226.789795	2268.000000	
162	2169.938232	2214.540039	2293.067871	2229.030762	2642.503174	2145.527832	2184.478516	2230.006104	2268.000000	
163	2169.956543	2209.585693	2294.157715	2224.528564	2643.057129	2143.114502	2186.942871	2225.299805	2269.585693	
164	2169.822021	2222.578857	2292.869629	2220.037598	2644.000000	2142.243164	2194.822021	2221.448730	2270.448730	
165	2173.616455	2232.563965	2294.278564	2228.970459	2644.563965	2148.458984	2192.977051	2221.563965	2270.000000	
166	2185.101318	2223.011475	2301.824951	2237.824951	2645.000000	2147.361816	2191.288086	2222.000000	2271.762695	
167	2191.824463	2222.986084	2310.526611	2233.824463	2645.000000	2143.270264	2199.445801	2222.000000	2271.094727	
168	2185.895752	2217.423340	2306.423340	2230.631836	2642.263916	2135.107422	2184.214844	2223.368164	2272.052246	
169	2174.600342	2237.583496	2309.230469	2232.892090	2641.723145	2131.000000	2191.183838	2220.384766	2270.107910	
170	2172.513428	2220.515869	2299.893066	2232.486572	2641.243408	2133.270020	2179.596191	2222.783447	2268.243408	
171	2173.000000	2226.093262	2309.310303	2224.953369	2644.131836	2129.302246	2190.442139	2220.085205	2269.565918	
172	2170.597412	2226.796631	2295.381348	2235.813477	2640.995850	2129.601807	2179.783936	2226.207764	2270.000000	
173	2173.272217	2234.180420	2299.998535	2236.545898	2646.544434	2138.180420	2195.633057	2224.727783	2270.818115	
174	2176.488770	2211.112793	2301.170410	2230.193115	2641.363525	2135.022461	2179.260742	2226.488770	2269.340820	
175	2171.282227	2215.802002	2312.435791	2222.465332	2643.267334	2131.549561	2189.703125	2222.098877	2269.000000	
176	2170.790527	2202.978027	2307.093750	2223.371826	2643.209473	2128.628174	2171.653076	2224.953125	2269.000000	
177	2157.962646	2215.104980	2296.564209	2229.368408	2642.233154	2133.368408	2181.337891	2228.300781	2269.000000	
178	2163.625000	2209.634521	2281.413330	2233.221191	2642.740479	2141.663574	2175.634521	2231.221191	2270.480713	
179	2169.135498	2217.388916	2302.625244	2229.017334	2644.423584	2149.694580	2187.659912	2224.170166	2269.576416	
180	2178.150879	2210.452881	2299.415039	2227.000000	2644.320801	2152.000000	2191.962158	2222.358398	2269.000000	
181	2170.974609	2216.025391	2305.322510	2227.648438	2642.702881	2151.351562	2185.811523	2221.054443	2270.297119	
182	2179.408936	2212.602783	2297.591064	2233.638184	2640.747070	2154.758789	2179.241211	2225.011719	2270.373535	
183	2184.859375	2224.587158	2306.587158	2235.743652	2643.768799	2160.768799	2185.793701	2227.371826	2270.628174	
184	2178.404297	2217.929932	2309.121582	2233.687012	2642.717285	2155.121582	2181.151855	2226.343506	2269.030273	
185	2172.517822	2226.410889	2326.589355	2232.303467	2643.089355	2142.642822	2192.714355	2219.035645	2268.696533	
186	2184.090820	2226.000000	2295.272705	2225.454590	2643.272705	2150.636475	2189.090820	2218.181885	2270.454590	
187	2187.497559	2238.774902	2287.511963	2224.502441	2643.000000	2159.507080	2197.019043	2219.000000	2272.502441	
188	2183.127930	2219.218994	2289.225586	2228.097656	2643.000000	2151.707031	2173.895752	2225.195312	2272.225586	
189	2202.010010	2225.606934	2294.602783	2225.798340	2643.800293	2149.800293	2189.211670	2226.199707	2268.798340	
190	2190.731934	2210.291748	2283.799072	2234.760742	2641.559814	2141.052734	2170.598145	2230.066895	2271.253662	
191	2171.612061	2227.057373	2300.437500	2233.760498	2643.429688	2136.570312	2194.966064	2218.851562	2270.380127	
192	2183.806396	2224.096680	2296.306396	2229.048340	2644.000000	2133.628906	2191.725830	2223.903320	2270.790283	
193	2177.292480	2230.413086	2300.883545	2239.472412	2644.764893	2131.470459	2198.942871	2224.470459	2270.235107	
194	2179.273682	2219.439209	2288.685791	2236.219482	2641.986572	2134.766846	2185.425537	2227.766846	2270.753418	
195	2170.373047	2227.904297	2293.108887	2237.036377	2641.000000	2136.000000	2196.699707	2223.686523	2271.759033	
196	2188.519287	2211.249268	2286.777588	2244.916992	2641.768555	2136.000000	2182.017822	2222.768555	2269.694336	
197	2188.769531	2215.903564	2304.249268	2232.202393	2645.115234	2143.009277	2186.124756	2219.884766	2269.000000	
198	2181.416260	2203.843994	2290.855713	2220.820801	2642.809326	2146.595459	2169.057861	2223.786133	2269.797607	
199	2179.167236	2204.997070	2282.668701	2219.000000	2642.832764	2137.838867	2188.985107	2215.838867	2270.832764	
200	2184.288330	2198.067627	2289.932373	2233.983643	2642.118652	2142.169678	2169.321045	2224.576660	2269.237305	
201	2179.502686	2216.240723	2306.575684	2223.172852	2642.000000	2134.753906	2199.900146	2219.586426	2268.083740	
202	2161.192383	2211.439209	2289.255127	2226.686279	2642.937256	2134.000000	2173.945312	2223.686279	2268.937256	
203	2171.340576	2238.406494	2282.329590	2222.274658	2642.054932	2131.164795	2206.021973	2221.164795	2269.945068	
204	2165.439941	2205.325684	2287.622803	2229.497070	2644.811523	2134.748535	2175.200195	2227.560059	2269.062744	
205	2159.541016	2229.384766	2291.639160	2228.180420	2643.180420	2141.368652	2200.294678	2218.901855	2269.909912	
206	2165.199463	2216.058350	2293.771240	2235.085205	2641.228760	2133.143555	2174.659180	2225.085205	2269.114258	
207	2173.656250	2236.968506	2305.058838	2227.493164	2642.701416	2135.402832	2195.669678	2221.746582	2268.149414	
208	2173.391846	2214.466309	2297.351318	2230.020264	2642.196045	2126.351318	2177.486572	2222.608154	2268.803955	
209	2181.422119	2222.547363	2310.312988	2233.296875	2645.062500	2140.844482	2189.610107	2219.171631	2268.234375	
210	2189.181885	2210.713623	2303.895752	2236.220947	2644.519531	2140.077637	2175.012207	2225.402832	2268.740234	
211	2172.687256	2232.103027	2304.395020	2226.744873	2641.069824	2148.255127	2187.777832	2222.139893	2269.000000	
212	2181.521484	2225.739258	2296.391357	2229.652100	2642.217285	2146.826172	2180.217529	2227.391113	2271.217285	
213	2181.011963	2233.473145	2296.742432	2229.754395	2644.497070	2146.497070	2197.455078	2224.760498	2269.005859	
214	2171.403564	2224.326416	2283.566650	2244.952637	2643.480713	2136.364990	2184.489502	2225.279053	2268.759766	
215	2184.495850	2231.621826	2293.721191	2250.774902	2643.000000	2141.522705	2196.594971	2220.576416	2268.225098	
216	2188.213379	2205.896240	2296.426758	2248.640137	2640.640137	2154.225586	2179.188965	2229.225586	2268.786621	
217	2183.979980	2223.727295	2302.431885	2235.136230	2643.215820	2155.392090	2194.707520	2226.372070	2268.196045	
218	2182.171387	2216.742188	2291.570801	2244.429199	2643.171387	2153.342773	2176.798828	2225.000000	2270.485840	
219	2179.478516	2228.288330	2295.723877	2239.435547	2643.000000	2130.306885	2196.374023	2219.116699	2268.478516	
220	2174.741699	2225.890137	2313.181152	2226.928711	2641.296631	2127.703369	2170.341064	2225.664795	2269.703369	
221	2186.056396	2225.861084	2303.082520	2221.555420	2643.583496	2128.861084	2194.279541	2220.110596	2270.861084	
222	2176.074463	2203.000732	2288.222656	2249.961914	2641.444580	2146.036377	2174.297119	2223.259033	2270.148193	
223	2183.259277	2219.202148	2290.208740	2244.057129	2641.000000	2134.690186	2196.094482	2219.791260	2270.000000	
224	2177.469482	2207.938721	2298.530518	2236.142822	2645.183594	2141.204102	2177.571289	2221.510254	2266.653076	
225	2169.359375	2219.941406	2307.470703	2219.228516	2643.509766	2135.529297	2191.261719	2217.849609	2267.660156	
226	2166.360107	2208.241699	2296.701416	2216.000000	2644.639893	2120.061768	2177.782227	2223.559082	2268.819824	
227	2176.840820	2225.847900	2299.003418	2223.505127	2644.166016	2131.176514	2194.013916	2216.660889	2271.501709	
228	2179.000000	2226.557373	2297.417969	2234.467529	2643.139404	2145.188965	2173.900879	2223.606934	2269.417969	
229	2192.290283	2241.062500	2297.000000	2240.430176	2645.657959	2146.114014	2193.036621	2223.228027	2268.114014	
230	2192.165039	2221.898193	2299.752441	2242.834961	2644.165039	2154.257080	2168.476074	2221.165039	2270.752441	
231	2196.694824	2243.473877	2300.000000	2227.976807	2645.877930	2146.549316	2194.168701	2212.549316	2269.122070	
232	2172.338379	2228.875000	2302.845459	2238.382324	2645.051514	2146.948486	2170.389893	2221.485107	2270.896973	
233	2184.338623	2223.236328	2301.094482	2227.566895	2643.094482	2144.141846	2189.007812	2222.952637	2268.141846	
234	2186.886719	2210.736816	2288.736816	2226.056641	2646.773193	2141.169922	2167.360107	2232.433350	2270.830078	
235	2186.052734	2215.683838	2288.947266	2222.210693	2644.157959	2145.736572	2185.893555	2224.474121	2269.105469	
236	2175.323975	2215.029541	2299.676025	2221.029541	2642.058838	2153.764404	2169.530029	2224.970459	2268.029541	
237	2188.844238	2218.955566	2275.278076	2232.866455	2641.011230	2138.177979	2202.621826	2216.100098	2268.000000	
238	2167.008057	2193.009521	2297.991455	2252.992676	2644.998535	2139.999268	2171.011963	2221.997803	2268.999512	
239	2183.470947	2222.775635	2309.887695	2237.807617	2643.031982	2122.224365	2196.743408	2219.096191	2268.031982	
240	2151.421143	2209.070068	2302.578857	2226.105225	2644.894775	2136.315918	2181.350830	2224.754395	2269.964844	
241	2163.233398	2212.789062	2291.699951	2229.699951	2642.155518	2145.388916	2190.300049	2218.155518	2268.922119	
242	2166.549561	2232.571045	2300.219727	2237.120605	2644.000000	2149.670166	2183.428955	2219.670166	2268.000000	
243	2168.903076	2218.903076	2303.480225	2229.136475	2643.876709	2147.000000	2191.546387	2218.603516	2268.493408	
244	2156.813477	2205.547363	2313.015381	2223.422119	2643.281250	2145.733887	2169.391357	2229.718750	2271.577881	
